"Player","Pos","Season","Age","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effMin","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","Tm"
"Trevor Ariza","SF","2017-2018",32,0.40090989010989,0.334042105263158,0.53358064516129,0.505758241758242,0.762454437869822,0.0093108356147337,0.126245941896435,0.303283922069406,0.0734702115969006,0.202351780259531,0.0493023788347622,0.0986581412103746,0.0354231377342199,0.0451264719784808,0.0163722173495385,0.139873292186351,0.15547479798836,0.0680105412887687,0.0619682824552624,0.00864553314121037,0.0273623540118307,0.0475807084627547,0.35002972030122,"HOU"
"Trevor Booker","PF","2017-2018",30,0.480793176972281,0.321,0.504939024390244,0.497348101265823,0.711998344370861,0.00596293813041865,0.151013333016729,0.321612338492533,0.0161943319838057,0.0445344129554656,0.145573754429512,0.283024946573739,0.0307719808983886,0.0486941236194282,0.0827361285618999,0.252003948788573,0.311905043162896,0.0832228116710875,0.0480749926644325,0.0110590240784147,0.0622070104410825,0.087496358653326,0.351326876075472,"BRK"
"Trey Lyles","PF","2017-2018",22,0.353490434679476,0.270512589512589,0.387612616216735,0.414661290639619,0.70124416406712,0.00396231939723452,0.124891301565766,0.363557813652067,0.034185941751215,0.181134807195943,0.0768294201256067,0.195883072782713,0.0399839414919593,0.0608467989911226,0.0473836021270414,0.180779523528455,0.22635796326926,0.0550367957343558,0.0213796547296333,0.0158120239582655,0.0429968804201933,0.0766916220498457,0.355533740429912,"DEN"
"Trey McKinney-Jones",NA,"2017-2018",NA,0.480216592535293,0.374650455927052,0.529835069690862,0.540548387096774,0.721353228092938,0.0071011861832328,0.15921776067965,0.331554059469424,0.0395159092730624,0.105474072293019,0.119672998316903,0.225868397852048,0.0962474953915205,0.133426304400096,0.0522016510379098,0.138312094253426,0.190260479281879,0.0765985413160215,0.0319147230904865,0.0241147711789693,0.0644930672437283,0.0807245331409793,0.45386551254308,"IND"
"Tristan Thompson","C","2017-2018",26,0.628628230616302,0,0.631563492063492,0.628628230616302,0.496171358629131,0.00789498040069686,0.111559340604612,0.165872753536431,0,0,0.111559340604612,0.165872753536431,0.0327656804572986,0.0656200175008187,0.124317129736858,0.209534517056478,0.34160125588697,0.0292544538864958,0.0187720044286606,0.0413388002119147,0.0259927213442677,0.0756389809021388,0.24409184961545,"CLE"
"Troy Caupain",NA,"2017-2018",NA,0.397111913357401,0.344827586206897,0.440993788819876,0.475333333333333,0.752688172043011,0.00822323848238483,0.113285272914521,0.285272914521112,0.0411946446961893,0.11946446961895,0.0731204943357364,0.165808444902163,0.0720906282183314,0.0957775489186405,0.0164778578784758,0.108135942327497,0.124613800205973,0.131822863027806,0.0360453141091659,0.00926879505664263,0.0535530381050462,0.0442842430484036,0.340885684860967,"ORL"
"Troy Daniels","SG","2017-2018",26,0.451272727272727,0.283863636363636,0.489931818181818,0.501613636363636,0.744636363636364,0.00643592941611234,0.17288713439799,0.380315808361744,0.0415395657635026,0.115018840839763,0.131706441772833,0.265476404091154,0.0853220886416652,0.111250672887134,0.0413601291943298,0.154315449488606,0.195585860398349,0.123272923021712,0.0343621029965907,0.0214426700161493,0.0660326574555894,0.0866678629104611,0.473443387762426,"PHO"
"Troy Williams","SF","2017-2018",23,0.436016393442623,0.301786885245902,0.481196721311475,0.493950819672131,0.699147540983607,0.00449986671997868,0.156608663457979,0.34292854498334,0.0412810070344317,0.117086264346538,0.115420214735283,0.22611995557201,0.0631247686042207,0.0837652721214365,0.0429470566456868,0.126434653831914,0.169011477230655,0.0744168826360607,0.0302665679378008,0.0185116623472788,0.0507219548315439,0.0843206219918549,0.416790077748982,"HOU"
"Tyler Cavanaugh",NA,"2017-2018",NA,0.474576271186441,0.4125,0.503184713375796,0.5465,0.837837837837838,0.00795223577235772,0.178913738019169,0.376996805111821,0.0527156549520767,0.12779552715655,0.126198083067093,0.250798722044728,0.148562300319489,0.177316293929712,0.0718849840255591,0.18370607028754,0.255591054313099,0.0511182108626198,0.0175718849840256,0.0111821086261981,0.0766773162939297,0.0846645367412141,0.560702875399361,"ATL"
"Tyler Dorsey",NA,"2017-2018",NA,0.455,0.424242424242424,0.490196078431373,0.556,0.734177215189873,0.00763465447154472,0.151414309484193,0.332778702163062,0.0698835274542429,0.164725457570715,0.0831946755407654,0.169717138103161,0.0965058236272879,0.131447587354409,0.0349417637271215,0.0931780366056572,0.129783693843594,0.0615640599001664,0.0266222961730449,0.00499168053244592,0.0565723793677205,0.0599001663893511,0.465890183028286,"ATL"
"Tyler Ennis","PG","2017-2018",23,0.445371428571429,0.433926174496644,0.422090277777778,0.515527950310559,0.885758754863813,0.0029980908122188,0.16861681364838,0.350158201096539,0.0462067907323382,0.106003814033011,0.104838936955725,0.237456288022984,0.0469358247136025,0.0602189030563786,0.0133038443849255,0.0593195935661689,0.0729196171555421,0.135150165180195,0.0490181870878922,0,0.0781991019818573,0.0847044961628295,0.444739645812032,"LAL"
"Tyler Johnson","PG","2017-2018",25,0.423045977011494,0.353084745762712,0.43061876247505,0.47972027972028,0.793263157894737,0.0070456350450394,0.157693446506119,0.368546169900662,0.0407607991500609,0.100396562822123,0.12203057571096,0.275313565848828,0.118439854786385,0.144786129331016,0.0270006565509192,0.118997738143795,0.146346900056494,0.112345609384693,0.0348804234804802,0.0232536156536535,0.0416117332749588,0.073388666057742,0.446269769237523,"MIA"
"Tyler Lydon",NA,"2017-2018",NA,0.469879518072289,0.385714285714286,0.53125,0.56,0.813559322033898,0.0084349593495935,0.117469879518072,0.25,0.0406626506024096,0.105421686746988,0.0768072289156626,0.144578313253012,0.072289156626506,0.088855421686747,0.0617469879518072,0.162650602409639,0.224397590361446,0.0481927710843373,0.0316265060240964,0.0481927710843373,0.0451807228915663,0.0783132530120482,0.350903614457831,"DEN"
"Tyler Ulis","PG","2017-2018",22,0.461050884955752,0.28040127388535,0.502311946902655,0.486258278145695,0.793269230769231,0.00782362357302329,0.164754116749675,0.370707950155085,0.016304347826087,0.0706521739130435,0.149856138107417,0.293166140600456,0.0564888010540185,0.0713911546808351,0.0148039477193918,0.0783926218708827,0.0946859903381643,0.232297976398798,0.0374653098982424,0.0043401444154248,0.0732086670480549,0.0561680882047015,0.401643407835724,"PHO"
"Tyler Zeller","C","2017-2018",28,0.499951807228916,0,0.498980079681275,0.499951807228916,0.521224719101124,0.00256099369267714,0.152269135244976,0.327352208610786,0,0,0.152269135244976,0.321506633457022,0.0280496497480644,0.0613881223442487,0.079395900755124,0.152600277698261,0.224435758416341,0.0545587014351311,0.00811621809839826,0.0374059597360568,0.039697950377562,0.124056094929881,0.340205229702141,"BRK"
"Tyreke Evans","SF","2017-2018",28,0.389088468061051,0.46106596996997,0.41144266077565,0.449922610829882,0.712629293498514,0.00479142398408346,0.16775300770508,0.423508198411088,0.0960354521104912,0.206180776833818,0.11211683575978,0.274079815197045,0.0773290613968862,0.110032080540151,0.0163808714910505,0.154880929599832,0.165383192047509,0.165276972087326,0.0433410035464809,0.0064017988564147,0.0801826929935348,0.0746950853592857,0.481658927074228,"MEM"
"Tyrone Wallace",NA,"2017-2018",NA,0.433333333333333,0.298245614035088,0.467289719626168,0.466,0.626086956521739,0.00852388211382114,0.174366616989568,0.402384500745157,0.0253353204172876,0.0849478390461997,0.14903129657228,0.31892697466468,0.107302533532042,0.171385991058122,0.0283159463487332,0.156482861400894,0.184798807749627,0.125186289120715,0.0342771982116244,0.0104321907600596,0.0804769001490313,0.0760059612518629,0.482861400894188,"LAC"
"Tyson Chandler","C","2017-2018",35,0.6552734375,0,0.653646551724138,0.65790021691974,0.6940704,0.00553594351732991,0.0963977029252722,0.131093935790725,0,0,0.0966943888830403,0.155953802759637,0.0830136402387042,0.111003415489707,0.109495208530166,0.251667279003045,0.37250676132522,0.0160996907404039,0.023478715663089,0.019228997789241,0.0522996861441891,0.113597612958227,0.262287334593573,"PHO"
"Tyus Jones","PG","2017-2018",21,0.419227272727273,0.331317333333333,0.472824390243902,0.507130434782609,0.799900804289544,0.00371153690841544,0.115001277791975,0.265725635388947,0.0310077519379845,0.0967078678079462,0.0753636028054633,0.162484508274404,0.0572332137760808,0.0610846180646285,0.0177830038033853,0.0812107788851975,0.083983136535792,0.207457898957498,0.0531893272943704,0.00766675185279836,0.0522602560752548,0.0605266736813474,0.313059033989267,"MIN"
"Udonis Haslem","C","2017-2018",37,0.486995184145996,0,0.570510557153636,0.486995184145996,0.494641449710664,0.00216541517477311,0.0682990866497104,0.149996125912116,0,0.0263157894736842,0.0682990866497104,0.126128483891538,0.0528927652412874,0.102796043557569,0.0725464652207486,0.177888984548652,0.258733859682857,0.0249972269826493,0.0715965494953108,0.00262338088211182,0.0480136004495437,0.208365844904994,0.191747529401243,"MIA"
"V.J. Beachem",NA,"2017-2018",NA,0.446153846153846,0.398692810457516,0.514018691588785,0.576,0.761904761904762,0.00678353658536585,0.144818976279651,0.324594257178527,0.076154806491885,0.191011235955056,0.0686641697877652,0.133583021223471,0.0399500624219727,0.0524344569288389,0.0212234706616729,0.0948813982521847,0.117353308364544,0.0274656679151061,0.0237203495630462,0.0262172284644195,0.031210986267166,0.0474406991260925,0.404494382022472,"LAL"
"Victor Oladipo","SG","2017-2018",25,0.438302206409724,0.359153080601093,0.495643685525467,0.513165395284327,0.756881453496468,0.00836112560220353,0.201998675588679,0.432300991176555,0.0519482527465632,0.137366808662147,0.148269413384552,0.289973972356594,0.0600547937772714,0.0774922866171334,0.018137398939964,0.10326867816092,0.115511051650772,0.0888806428394322,0.0356316507684584,0.00719692971511305,0.0503261947028008,0.0639739893892207,0.53495597532559,"IND"
"Vince Carter","SF","2017-2018",40,0.394,0.378,0.418,0.508,0.765,0.00625,0.105691056910569,0.272357723577236,0.0609756097560976,0.166666666666667,0.0447154471544715,0.109756097560976,0.048780487804878,0.0650406504065041,0.0203252032520325,0.105691056910569,0.126016260162602,0.0731707317073171,0.032520325203252,0.0203252032520325,0.0284552845528455,0.0894308943089431,0.32520325203252,"SAC"
"Wade Baldwin","PG","2017-2018",21,0.4271,0.250966666666667,0.478366666666667,0.4684,0.6676,0.00442750677506775,0.172341239479725,0.373565416985463,0.0336648814078041,0.102142310635042,0.139058913542464,0.271423106350421,0.0734506503442999,0.0990818668706963,0.052601377199694,0.13867635807192,0.190895179801071,0.0717291507268554,0.0271614384085692,0.0212318286151492,0.0573833205814843,0.0910482019892885,0.451989288446825,"MEM"
"Wayne Ellington","SG","2017-2018",30,0.387057178151351,0.338473087818697,0.510115375522822,0.518837750643198,0.923414844198549,0.0054193114745107,0.154014987537715,0.380180945084488,0.105489697468307,0.271024292511896,0.0533367469157983,0.103084011319593,0.0337223587223587,0.0364059520025429,0.0127978756724313,0.0740945189335341,0.0812511422015554,0.0449001985379694,0.0238293407414789,0.00416301152715576,0.0173330672426747,0.0421247671247671,0.451723535488576,"MIA"
"Wayne Selden","SG","2017-2018",23,0.436016393442623,0.301786885245902,0.481196721311475,0.493950819672131,0.699147540983607,0.00449986671997868,0.156608663457979,0.34292854498334,0.0412810070344317,0.117086264346538,0.115420214735283,0.22611995557201,0.0631247686042207,0.0837652721214365,0.0429470566456868,0.126434653831914,0.169011477230655,0.0744168826360607,0.0302665679378008,0.0185116623472788,0.0507219548315439,0.0843206219918549,0.416790077748982,"MEM"
"Wesley Iwundu",NA,"2017-2018",NA,0.458515283842795,0.333333333333333,0.492063492063492,0.481,0.709401709401709,0.00753726287262873,0.117977528089888,0.257303370786516,0.0146067415730337,0.0438202247191011,0.104494382022472,0.212359550561798,0.0932584269662921,0.131460674157303,0.0370786516853932,0.124719101123595,0.160674157303371,0.103370786516854,0.0337078651685393,0.0123595505617977,0.0808988764044943,0.0707865168539325,0.344943820224718,"ORL"
"Wesley Johnson","SF","2017-2018",30,0.351643330627706,0.23378980994309,0.510140941295547,0.43259865470852,0.633990617847354,0.00311154823985109,0.0874240782568431,0.244188371693378,0.0271718551772008,0.145968755210405,0.0485831833591187,0.0985724249213855,0.0133654251003977,0.0195711943391978,0.0513700879867686,0.163259307978511,0.241072105325647,0.0287462269202334,0.0319546869484291,0.0245963324601095,0.023486527783026,0.0962251370920102,0.214585029820971,"LAC"
"Wesley Matthews","SG","2017-2018",31,0.3848125,0.365770992366412,0.41380044345898,0.496,0.766808510638298,0.00848850844277674,0.133377653451213,0.323712734973445,0.0784481529025817,0.212476082059728,0.0599939627429612,0.125881168177241,0.0469293828730941,0.0595820151471575,0.0051922084623323,0.108729139922978,0.106985506990797,0.0869977975241133,0.0320788779336203,0.00405598636088654,0.0408276628246077,0.064488769335747,0.393602403093344,"DAL"
"Will Barton","SG","2017-2018",27,0.450431712857,0.382145957677699,0.485787713472486,0.510583306899286,0.774277713847334,0.00533997214780228,0.159809828998779,0.371075904210588,0.0436549020940886,0.116505234337338,0.117161513084622,0.240774027570411,0.0701216235554447,0.093630465440016,0.0395814468884781,0.114286268979116,0.153083713199695,0.111570186294296,0.0274550867131121,0.0279962009941631,0.0508311667782229,0.0659235885409928,0.435114412987863,"DEN"
"Willie Cauley-Stein","C","2017-2018",24,0.523278985507246,0,0.527064935064935,0.523278985507246,0.659465558194774,0.004349300855574,0.185453040153895,0.386999244142101,0,0,0.185848736424394,0.387464387464388,0.0829218106995885,0.129198143904026,0.0593401776833729,0.178182392526365,0.234570904599723,0.0721521942110178,0.0332218792866941,0.0291306326809285,0.0561974789915966,0.0944822373393802,0.448124488276028,"SAC"
"Willie Reed","C","2017-2018",27,0.441333333333333,0.264422222222222,0.482622222222222,0.491088888888889,0.754111111111111,0.00569726738934056,0.170944405906253,0.381726290754137,0.0405311663858884,0.11574670498464,0.130809632345655,0.265583192944208,0.0909721534040234,0.112476464175998,0.0434050143692399,0.144980675849767,0.187989297393717,0.0982063224655634,0.0291348726588049,0.0196214448518482,0.061738182538896,0.0838370825488059,0.473094836983451,"LAC"
"Willy Hernangomez","C","2017-2018",23,0.516433173551389,0.25872676056338,0.530594952054048,0.524662640084936,0.720609463276836,0.0045139933380513,0.190138517890197,0.366989279975689,0.00543478260869565,0.00929723817336615,0.191194117249815,0.356764750402799,0.0859831124483407,0.112448996273683,0.131776631899684,0.237103554704129,0.364908715267963,0.071489504673557,0.0281843751517599,0.0222112558107739,0.0783109844499924,0.118346211253651,0.479101167293264,"NYK"
"Wilson Chandler","SF","2017-2018",30,0.449826668320516,0.351869463148733,0.501092938311688,0.524952380952381,0.660214597974461,0.00699179629495003,0.165459380552165,0.393063259833073,0.0525609139773305,0.156520445882142,0.110968555343002,0.229933120149139,0.0410771661304222,0.0605311381301736,0.0541868101535254,0.146390223312906,0.198001554812196,0.0820041450685402,0.0199356688925717,0.00842625588776132,0.0337898735610464,0.0889779103602684,0.419041114233711,"DEN"
"Xavier Rathan-Mayes",NA,"2017-2018",NA,0.42483660130719,0.292307692307692,0.522727272727273,0.488333333333333,0.678571428571428,0.0077659214092141,0.141766630316248,0.333696837513631,0.0414394765539804,0.141766630316248,0.100327153762268,0.191930207197383,0.0828789531079605,0.122137404580152,0.0163576881134133,0.0872410032715376,0.103598691384951,0.14721919302072,0.0327153762268266,0.00109051254089422,0.0850599781897491,0.0697928026172299,0.406761177753543,"NYK"
"Yogi Ferrell","PG","2017-2018",24,0.412848192771084,0.367242966751918,0.421004716981132,0.489111545988258,0.818597014925373,0.00647401615212165,0.12819643633203,0.31284167262907,0.0564243448858834,0.153036528688703,0.0676677903769537,0.167977509778357,0.0574264445232187,0.0745632333767927,0.0112801484230056,0.0907977963680882,0.100496277915633,0.157263105258772,0.0378733031674208,0.00769230769230769,0.0636584800741427,0.0728856778580535,0.35569001819334,"DAL"
