"Date","pts_away","pts_home"
"Sat, Nov 22, 2014","106","83"
"Sat, Nov 22, 2014","111","100"
"Sat, Nov 22, 2014","113","101"
"Sat, Nov 22, 2014","83","91"
"Sat, Nov 22, 2014","99","92"
"Sat, Nov 22, 2014","87","99"
"Sat, Nov 22, 2014","106","94"
"Sun, Nov 23, 2014","94","88"
"Sun, Nov 23, 2014","101","94"
"Sun, Nov 23, 2014","91","107"
"Sun, Nov 23, 2014","93","94"
"Sun, Nov 23, 2014","91","86"
"Mon, Nov 24, 2014","113","92"
"Mon, Nov 24, 2014","74","106"
"Mon, Nov 24, 2014","111","100"
"Mon, Nov 24, 2014","86","91"
"Mon, Nov 24, 2014","114","104"
"Mon, Nov 24, 2014","100","104"
"Mon, Nov 24, 2014","97","95"
"Tue, Nov 25, 2014","109","114"
"Tue, Nov 25, 2014","114","97"
"Tue, Nov 25, 2014","86","98"
"Tue, Nov 25, 2014","99","89"
"Tue, Nov 25, 2014","106","102"
"Wed, Nov 26, 2014","126","115"
"Wed, Nov 26, 2014","105","97"
"Wed, Nov 26, 2014","87","113"
"Wed, Nov 26, 2014","102","109"
"Wed, Nov 26, 2014","104","98"
"Wed, Nov 26, 2014","89","102"
"Wed, Nov 26, 2014","99","93"
"Wed, Nov 26, 2014","103","86"
"Wed, Nov 26, 2014","82","97"
"Wed, Nov 26, 2014","111","96"
"Wed, Nov 26, 2014","99","91"
"Wed, Nov 26, 2014","112","120"
"Wed, Nov 26, 2014","100","106"
"Fri, Nov 28, 2014","91","100"
"Fri, Nov 28, 2014","109","102"
"Fri, Nov 28, 2014","106","101"
"Fri, Nov 28, 2014","97","122"
"Fri, Nov 28, 2014","104","88"
"Fri, Nov 28, 2014","102","85"
"Fri, Nov 28, 2014","83","98"
"Fri, Nov 28, 2014","120","119"
"Fri, Nov 28, 2014","78","105"
"Fri, Nov 28, 2014","112","99"
"Fri, Nov 28, 2014","104","112"
"Fri, Nov 28, 2014","106","102"
"Sat, Nov 29, 2014","75","105"
"Sat, Nov 29, 2014","97","109"
"Sat, Nov 29, 2014","117","103"
"Sat, Nov 29, 2014","110","103"
"Sat, Nov 29, 2014","112","96"
"Sat, Nov 29, 2014","80","83"
"Sun, Nov 30, 2014","111","89"
"Sun, Nov 30, 2014","102","84"
"Sun, Nov 30, 2014","104","93"
"Sun, Nov 30, 2014","122","129"
"Sun, Nov 30, 2014","86","79"
"Sun, Nov 30, 2014","93","90"
"Sun, Nov 30, 2014","93","107"
"Sun, Nov 30, 2014","97","85"
"Mon, Dec 1, 2014","101","127"
"Mon, Dec 1, 2014","109","103"
"Mon, Dec 1, 2014","103","101"
"Mon, Dec 1, 2014","86","107"
"Tue, Dec 2, 2014","105","109"
"Tue, Dec 2, 2014","132","129"
"Tue, Dec 2, 2014","108","111"
"Tue, Dec 2, 2014","105","103"
"Tue, Dec 2, 2014","106","96"
"Tue, Dec 2, 2014","97","98"
"Tue, Dec 2, 2014","104","112"
"Tue, Dec 2, 2014","98","93"
"Tue, Dec 2, 2014","99","116"
"Tue, Dec 2, 2014","117","109"
"Wed, Dec 3, 2014","102","109"
"Wed, Dec 3, 2014","93","95"
"Wed, Dec 3, 2014","102","95"
"Wed, Dec 3, 2014","96","105"
"Wed, Dec 3, 2014","86","114"
"Wed, Dec 3, 2014","112","102"
"Wed, Dec 3, 2014","107","105"
"Wed, Dec 3, 2014","85","77"
"Wed, Dec 3, 2014","123","104"
"Wed, Dec 3, 2014","95","111"
"Thu, Dec 4, 2014","85","112"
"Thu, Dec 4, 2014","90","87"
"Thu, Dec 4, 2014","82","88"
"Fri, Dec 5, 2014","96","113"
"Fri, Dec 5, 2014","98","75"
"Fri, Dec 5, 2014","102","103"
"Fri, Dec 5, 2014","118","106"
"Fri, Dec 5, 2014","107","101"
"Fri, Dec 5, 2014","85","109"
"Fri, Dec 5, 2014","114","112"
"Fri, Dec 5, 2014","103","91"
"Fri, Dec 5, 2014","101","102"
"Fri, Dec 5, 2014","105","91"
"Fri, Dec 5, 2014","98","93"
"Fri, Dec 5, 2014","89","119"
"Sat, Dec 6, 2014","112","102"
"Sat, Dec 6, 2014","108","101"
"Sat, Dec 6, 2014","95","100"
"Sat, Dec 6, 2014","100","120"
"Sat, Dec 6, 2014","105","96"
"Sat, Dec 6, 2014","101","123"
"Sun, Dec 7, 2014","84","96"
"Sun, Dec 7, 2014","93","101"
"Sun, Dec 7, 2014","102","125"
"Sun, Dec 7, 2014","96","94"
"Sun, Dec 7, 2014","104","87"
"Sun, Dec 7, 2014","87","103"
"Sun, Dec 7, 2014","103","99"
"Mon, Dec 8, 2014","110","88"
"Mon, Dec 8, 2014","108","92"
"Mon, Dec 8, 2014","120","121"
"Mon, Dec 8, 2014","102","86"
"Mon, Dec 8, 2014","92","101"
"Mon, Dec 8, 2014","107","112"
"Mon, Dec 8, 2014","132","133"
"Tue, Dec 9, 2014","101","105"
"Tue, Dec 9, 2014","98","86"
"Tue, Dec 9, 2014","95","98"
"Tue, Dec 9, 2014","105","114"
"Tue, Dec 9, 2014","93","104"
"Tue, Dec 9, 2014","101","114"
"Tue, Dec 9, 2014","103","97"
"Tue, Dec 9, 2014","96","100"
"Wed, Dec 10, 2014","79","95"
"Wed, Dec 10, 2014","80","105"
"Wed, Dec 10, 2014","87","96"
"Wed, Dec 10, 2014","107","112"
"Wed, Dec 10, 2014","82","102"
"Wed, Dec 10, 2014","93","105"
"Wed, Dec 10, 2014","103","96"
"Wed, Dec 10, 2014","82","90"
"Wed, Dec 10, 2014","91","89"
"Wed, Dec 10, 2014","95","109"
"Thu, Dec 11, 2014","94","103"
"Thu, Dec 11, 2014","113","109"
"Fri, Dec 12, 2014","81","87"
"Fri, Dec 12, 2014","101","95"
"Fri, Dec 12, 2014","70","88"
"Fri, Dec 12, 2014","106","115"
"Fri, Dec 12, 2014","107","113"
"Fri, Dec 12, 2014","111","92"
"Fri, Dec 12, 2014","114","119"
"Fri, Dec 12, 2014","105","103"
"Fri, Dec 12, 2014","112","110"
"Fri, Dec 12, 2014","94","106"
"Fri, Dec 12, 2014","100","95"
"Fri, Dec 12, 2014","96","104"
"Sat, Dec 13, 2014","114","87"
"Sat, Dec 13, 2014","105","98"
"Sat, Dec 13, 2014","96","108"
"Sat, Dec 13, 2014","95","85"
"Sat, Dec 13, 2014","106","111"
"Sat, Dec 13, 2014","99","100"
"Sat, Dec 13, 2014","120","115"
"Sat, Dec 13, 2014","95","90"
"Sun, Dec 14, 2014","99","91"
"Sun, Dec 14, 2014","93","75"
"Sun, Dec 14, 2014","100","94"
"Sun, Dec 14, 2014","128","122"
"Sun, Dec 14, 2014","95","90"
"Sun, Dec 14, 2014","88","112"
"Sun, Dec 14, 2014","84","93"
"Mon, Dec 15, 2014","86","93"
"Mon, Dec 15, 2014","88","97"
"Mon, Dec 15, 2014","91","110"
"Mon, Dec 15, 2014","91","113"
"Mon, Dec 15, 2014","105","87"
"Mon, Dec 15, 2014","96","94"
"Mon, Dec 15, 2014","95","108"
"Mon, Dec 15, 2014","82","95"
"Tue, Dec 16, 2014","95","91"
"Tue, Dec 16, 2014","98","105"
"Tue, Dec 16, 2014","111","119"
"Tue, Dec 16, 2014","107","87"
"Tue, Dec 16, 2014","104","92"
"Tue, Dec 16, 2014","95","109"
"Wed, Dec 17, 2014","92","109"
"Wed, Dec 17, 2014","111","106"
"Wed, Dec 17, 2014","127","98"
"Wed, Dec 17, 2014","115","111"
"Wed, Dec 17, 2014","117","106"
"Wed, Dec 17, 2014","100","102"
"Wed, Dec 17, 2014","105","87"
"Wed, Dec 17, 2014","97","104"
"Wed, Dec 17, 2014","117","116"
"Wed, Dec 17, 2014","89","105"
"Thu, Dec 18, 2014","97","103"
"Thu, Dec 18, 2014","109","114"
"Thu, Dec 18, 2014","99","90"
"Thu, Dec 18, 2014","108","107"
"Fri, Dec 19, 2014","98","114"
"Fri, Dec 19, 2014","91","95"
"Fri, Dec 19, 2014","106","109"
"Fri, Dec 19, 2014","110","100"
"Fri, Dec 19, 2014","104","103"
"Fri, Dec 19, 2014","103","97"
"Fri, Dec 19, 2014","105","103"
"Fri, Dec 19, 2014","101","94"
"Fri, Dec 19, 2014","109","91"
"Fri, Dec 19, 2014","129","119"
"Sat, Dec 20, 2014","86","104"
"Sat, Dec 20, 2014","93","99"
"Sat, Dec 20, 2014","73","76"
"Sat, Dec 20, 2014","104","97"
"Sat, Dec 20, 2014","102","106"
"Sat, Dec 20, 2014","114","88"
"Sat, Dec 20, 2014","99","90"
"Sun, Dec 21, 2014","105","110"
"Sun, Dec 21, 2014","91","105"
"Sun, Dec 21, 2014","84","100"
"Sun, Dec 21, 2014","100","96"
"Sun, Dec 21, 2014","101","99"
"Sun, Dec 21, 2014","96","88"
"Sun, Dec 21, 2014","101","108"
"Sun, Dec 21, 2014","108","118"
"Sun, Dec 21, 2014","104","92"
"Mon, Dec 22, 2014","120","129"
"Mon, Dec 22, 2014","82","110"
"Mon, Dec 22, 2014","105","102"
"Mon, Dec 22, 2014","108","128"
"Mon, Dec 22, 2014","95","110"
"Mon, Dec 22, 2014","97","91"
"Mon, Dec 22, 2014","118","125"
"Tue, Dec 23, 2014","104","107"
"Tue, Dec 23, 2014","96","102"
"Tue, Dec 23, 2014","104","125"
"Tue, Dec 23, 2014","84","96"
"Tue, Dec 23, 2014","105","115"
"Tue, Dec 23, 2014","91","87"
"Tue, Dec 23, 2014","108","101"
"Tue, Dec 23, 2014","115","111"
"Tue, Dec 23, 2014","95","100"
"Tue, Dec 23, 2014","115","124"
"Tue, Dec 23, 2014","99","91"
"Thu, Dec 25, 2014","93","113"
"Thu, Dec 25, 2014","86","100"
"Thu, Dec 25, 2014","91","101"
"Thu, Dec 25, 2014","102","91"
"Thu, Dec 25, 2014","114","106"
"Fri, Dec 26, 2014","107","77"
"Fri, Dec 26, 2014","109","107"
"Fri, Dec 26, 2014","98","102"
"Fri, Dec 26, 2014","102","106"
"Fri, Dec 26, 2014","109","119"
"Fri, Dec 26, 2014","117","111"
"Fri, Dec 26, 2014","90","97"
"Fri, Dec 26, 2014","75","98"
"Fri, Dec 26, 2014","98","89"
"Fri, Dec 26, 2014","93","114"
"Fri, Dec 26, 2014","115","106"
"Sat, Dec 27, 2014","110","85"
"Sat, Dec 27, 2014","100","107"
"Sat, Dec 27, 2014","102","94"
"Sat, Dec 27, 2014","97","110"
"Sat, Dec 27, 2014","110","98"
"Sat, Dec 27, 2014","103","95"
"Sat, Dec 27, 2014","90","85"
"Sat, Dec 27, 2014","129","135"
"Sat, Dec 27, 2014","71","88"
"Sat, Dec 27, 2014","88","101"
"Sun, Dec 28, 2014","103","80"
"Sun, Dec 28, 2014","107","112"
"Sun, Dec 28, 2014","116","102"
"Sun, Dec 28, 2014","116","107"
"Sun, Dec 28, 2014","79","101"
"Sun, Dec 28, 2014","106","110"
"Mon, Dec 29, 2014","99","107"
"Mon, Dec 29, 2014","104","94"
"Mon, Dec 29, 2014","104","103"
"Mon, Dec 29, 2014","92","90"
"Mon, Dec 29, 2014","97","101"
"Mon, Dec 29, 2014","102","101"
"Tue, Dec 30, 2014","101","109"
"Tue, Dec 30, 2014","96","82"
"Tue, Dec 30, 2014","87","114"
"Tue, Dec 30, 2014","111","103"
"Tue, Dec 30, 2014","86","126"
"Tue, Dec 30, 2014","87","95"
"Tue, Dec 30, 2014","106","110"
"Tue, Dec 30, 2014","109","86"
"Tue, Dec 30, 2014","97","102"
"Tue, Dec 30, 2014","94","100"
"Wed, Dec 31, 2014","84","106"
"Wed, Dec 31, 2014","96","80"
"Wed, Dec 31, 2014","83","102"
"Wed, Dec 31, 2014","95","106"
"Wed, Dec 31, 2014","78","99"
"Wed, Dec 31, 2014","134","137"
"Wed, Dec 31, 2014","93","95"
"Thu, Jan 1, 2015","101","106"
"Thu, Jan 1, 2015","110","107"
"Fri, Jan 2, 2015","119","101"
"Fri, Jan 2, 2015","91","87"
"Fri, Jan 2, 2015","105","126"
"Fri, Jan 2, 2015","109","106"
"Fri, Jan 2, 2015","94","91"
"Fri, Jan 2, 2015","83","111"
"Fri, Jan 2, 2015","97","81"
"Fri, Jan 2, 2015","102","109"
"Fri, Jan 2, 2015","100","98"
"Fri, Jan 2, 2015","96","112"
"Fri, Jan 2, 2015","98","92"
"Sat, Jan 3, 2015","104","109"
"Sat, Jan 3, 2015","85","114"
"Sat, Jan 3, 2015","79","115"
"Sat, Jan 3, 2015","91","127"
"Sat, Jan 3, 2015","101","89"
"Sat, Jan 3, 2015","98","90"
"Sat, Jan 3, 2015","115","107"
"Sat, Jan 3, 2015","92","101"
"Sun, Jan 4, 2015","109","90"
"Sun, Jan 4, 2015","95","114"
"Sun, Jan 4, 2015","87","88"
"Sun, Jan 4, 2015","84","88"
"Sun, Jan 4, 2015","95","82"
"Sun, Jan 4, 2015","109","125"
"Mon, Jan 5, 2015","104","95"
"Mon, Jan 5, 2015","96","88"
"Mon, Jan 5, 2015","105","114"
"Mon, Jan 5, 2015","91","117"
"Mon, Jan 5, 2015","107","98"
"Mon, Jan 5, 2015","83","105"
"Mon, Jan 5, 2015","110","101"
"Mon, Jan 5, 2015","92","85"
"Mon, Jan 5, 2015","92","95"
"Mon, Jan 5, 2015","94","98"
"Mon, Jan 5, 2015","105","101"
"Tue, Jan 6, 2015","102","96"
"Tue, Jan 6, 2015","105","104"
"Wed, Jan 7, 2015","86","96"
"Wed, Jan 7, 2015","89","81"
"Wed, Jan 7, 2015","97","77"
"Wed, Jan 7, 2015","94","98"
"Wed, Jan 7, 2015","105","93"
"Wed, Jan 7, 2015","108","95"
"Wed, Jan 7, 2015","90","93"
"Wed, Jan 7, 2015","102","117"
"Wed, Jan 7, 2015","89","114"
"Wed, Jan 7, 2015","113","111"
"Wed, Jan 7, 2015","97","77"
"Wed, Jan 7, 2015","83","104"
"Wed, Jan 7, 2015","91","101"
"Thu, Jan 8, 2015","120","96"
"Thu, Jan 8, 2015","83","99"
"Thu, Jan 8, 2015","103","95"
"Fri, Jan 9, 2015","90","88"
"Fri, Jan 9, 2015","106","103"
"Fri, Jan 9, 2015","94","112"
"Fri, Jan 9, 2015","103","107"
"Fri, Jan 9, 2015","84","101"
"Fri, Jan 9, 2015","84","98"
"Fri, Jan 9, 2015","95","106"
"Fri, Jan 9, 2015","94","99"
"Fri, Jan 9, 2015","118","108"
"Fri, Jan 9, 2015","95","100"
"Fri, Jan 9, 2015","86","102"
"Sat, Jan 10, 2015","87","95"
"Sat, Jan 10, 2015","93","98"
"Sat, Jan 10, 2015","82","97"
"Sat, Jan 10, 2015","100","120"
"Sat, Jan 10, 2015","108","93"
"Sat, Jan 10, 2015","110","82"
"Sat, Jan 10, 2015","92","93"
"Sat, Jan 10, 2015","92","103"
"Sat, Jan 10, 2015","96","109"
"Sun, Jan 11, 2015","89","120"
"Sun, Jan 11, 2015","104","90"
"Sun, Jan 11, 2015","106","94"
"Sun, Jan 11, 2015","110","122"
"Sun, Jan 11, 2015","84","103"
"Mon, Jan 12, 2015","100","108"
"Mon, Jan 12, 2015","113","99"
"Mon, Jan 12, 2015","121","114"
"Mon, Jan 12, 2015","114","111"
"Tue, Jan 13, 2015","110","101"
"Tue, Jan 13, 2015","78","75"
"Tue, Jan 13, 2015","105","87"
"Tue, Jan 13, 2015","100","107"
"Tue, Jan 13, 2015","108","104"
"Tue, Jan 13, 2015","116","105"
"Tue, Jan 13, 2015","93","101"
"Wed, Jan 14, 2015","105","91"
"Wed, Jan 14, 2015","103","92"
"Wed, Jan 14, 2015","105","99"
"Wed, Jan 14, 2015","98","93"
"Wed, Jan 14, 2015","107","114"
"Wed, Jan 14, 2015","105","94"
"Wed, Jan 14, 2015","89","104"
"Wed, Jan 14, 2015","113","120"
"Wed, Jan 14, 2015","100","94"
"Wed, Jan 14, 2015","84","100"
"Thu, Jan 15, 2015","101","112"
"Thu, Jan 15, 2015","109","102"
"Thu, Jan 15, 2015","79","95"
"Fri, Jan 16, 2015","119","103"
"Fri, Jan 16, 2015","89","97"
"Fri, Jan 16, 2015","98","96"
"Fri, Jan 16, 2015","126","121"
"Fri, Jan 16, 2015","115","127"
"Fri, Jan 16, 2015","106","96"
"Fri, Jan 16, 2015","81","96"
"Fri, Jan 16, 2015","99","110"
"Fri, Jan 16, 2015","95","83"
"Fri, Jan 16, 2015","96","110"
"Fri, Jan 16, 2015","110","89"
"Fri, Jan 16, 2015","85","94"
"Fri, Jan 16, 2015","102","80"
"Sat, Jan 17, 2015","99","90"
"Sat, Jan 17, 2015","107","99"
"Sat, Jan 17, 2015","71","80"
"Sat, Jan 17, 2015","113","105"
"Sat, Jan 17, 2015","89","107"
"Sat, Jan 17, 2015","131","106"
"Sat, Jan 17, 2015","98","102"
"Sat, Jan 17, 2015","117","108"
"Sun, Jan 18, 2015","127","99"
"Sun, Jan 18, 2015","69","89"
"Sun, Jan 18, 2015","95","93"
"Mon, Jan 19, 2015","82","93"
"Mon, Jan 19, 2015","80","105"
"Mon, Jan 19, 2015","94","108"
"Mon, Jan 19, 2015","79","122"
"Mon, Jan 19, 2015","98","110"
"Mon, Jan 19, 2015","93","102"
"Mon, Jan 19, 2015","103","95"
"Mon, Jan 19, 2015","92","89"
"Mon, Jan 19, 2015","92","99"
"Mon, Jan 19, 2015","100","115"
"Mon, Jan 19, 2015","94","98"
"Mon, Jan 19, 2015","76","111"
"Tue, Jan 20, 2015","109","99"
"Tue, Jan 20, 2015","94","86"
"Wed, Jan 21, 2015","91","110"
"Wed, Jan 21, 2015","76","78"
"Wed, Jan 21, 2015","92","106"
"Wed, Jan 21, 2015","118","128"
"Wed, Jan 21, 2015","113","126"
"Wed, Jan 21, 2015","86","92"
"Wed, Jan 21, 2015","98","75"
"Wed, Jan 21, 2015","80","96"
"Wed, Jan 21, 2015","98","91"
"Wed, Jan 21, 2015","113","118"
"Wed, Jan 21, 2015","103","100"
"Wed, Jan 21, 2015","105","103"
"Thu, Jan 22, 2015","81","104"
"Thu, Jan 22, 2015","84","123"
"Thu, Jan 22, 2015","101","99"
"Thu, Jan 22, 2015","90","89"
"Fri, Jan 23, 2015","93","103"
"Fri, Jan 23, 2015","90","129"
"Fri, Jan 23, 2015","102","98"
"Fri, Jan 23, 2015","100","99"
"Fri, Jan 23, 2015","101","126"
"Fri, Jan 23, 2015","87","89"
"Fri, Jan 23, 2015","92","84"
"Fri, Jan 23, 2015","106","113"
"Fri, Jan 23, 2015","91","86"
"Fri, Jan 23, 2015","113","111"
"Fri, Jan 23, 2015","85","99"
"Sat, Jan 24, 2015","71","76"
"Sat, Jan 24, 2015","83","101"
"Sat, Jan 24, 2015","86","101"
"Sat, Jan 24, 2015","96","103"
"Sat, Jan 24, 2015","73","108"
"Sun, Jan 25, 2015","100","112"
"Sun, Jan 25, 2015","96","84"
"Sun, Jan 25, 2015","98","108"
"Sun, Jan 25, 2015","117","115"
"Sun, Jan 25, 2015","111","114"
"Sun, Jan 25, 2015","99","87"
"Sun, Jan 25, 2015","106","109"
"Sun, Jan 25, 2015","106","99"
"Sun, Jan 25, 2015","120","100"
"Sun, Jan 25, 2015","95","101"
"Sun, Jan 25, 2015","110","114"
"Mon, Jan 26, 2015","98","102"
"Mon, Jan 26, 2015","94","103"
"Mon, Jan 26, 2015","74","99"
"Mon, Jan 26, 2015","84","92"
"Mon, Jan 26, 2015","99","90"
"Tue, Jan 27, 2015","109","90"
"Tue, Jan 27, 2015","103","95"
"Tue, Jan 27, 2015","113","111"
"Tue, Jan 27, 2015","104","91"
"Tue, Jan 27, 2015","98","92"
"Tue, Jan 27, 2015","109","102"
"Wed, Jan 28, 2015","102","113"
"Wed, Jan 28, 2015","94","99"
"Wed, Jan 28, 2015","94","99"
"Wed, Jan 28, 2015","98","110"
"Wed, Jan 28, 2015","93","85"
"Wed, Jan 28, 2015","92","100"
"Wed, Jan 28, 2015","69","89"
"Wed, Jan 28, 2015","98","106"
"Wed, Jan 28, 2015","86","95"
"Wed, Jan 28, 2015","102","119"
"Wed, Jan 28, 2015","94","89"
"Thu, Jan 29, 2015","82","103"
"Thu, Jan 29, 2015","118","123"
"Thu, Jan 29, 2015","69","99"
"Thu, Jan 29, 2015","115","100"
"Fri, Jan 30, 2015","99","105"
"Fri, Jan 30, 2015","93","87"
"Fri, Jan 30, 2015","127","122"
"Fri, Jan 30, 2015","90","101"
"Fri, Jan 30, 2015","93","72"
"Fri, Jan 30, 2015","103","108"
"Fri, Jan 30, 2015","94","103"
"Fri, Jan 30, 2015","93","99"
"Fri, Jan 30, 2015","100","110"
"Sat, Jan 31, 2015","85","91"
"Sat, Jan 31, 2015","104","86"
"Sat, Jan 31, 2015","101","114"
"Sat, Jan 31, 2015","87","106"
"Sat, Jan 31, 2015","99","94"
"Sat, Jan 31, 2015","74","85"
"Sat, Jan 31, 2015","88","95"
"Sat, Jan 31, 2015","106","90"
"Sat, Jan 31, 2015","108","93"
"Sat, Jan 31, 2015","105","85"
"Sat, Jan 31, 2015","120","116"
"Sun, Feb 1, 2015","83","75"
"Sun, Feb 1, 2015","80","92"
"Mon, Feb 2, 2015","100","102"
"Mon, Feb 2, 2015","84","97"
"Mon, Feb 2, 2015","94","100"
"Mon, Feb 2, 2015","100","115"
"Mon, Feb 2, 2015","97","104"
"Mon, Feb 2, 2015","102","101"
"Mon, Feb 2, 2015","82","75"
"Mon, Feb 2, 2015","92","88"
"Tue, Feb 3, 2015","91","108"
"Tue, Feb 3, 2015","108","97"
"Tue, Feb 3, 2015","98","105"
"Tue, Feb 3, 2015","102","103"
"Tue, Feb 3, 2015","121","96"
"Wed, Feb 4, 2015","96","105"
"Wed, Feb 4, 2015","100","104"
"Wed, Feb 4, 2015","114","128"
"Wed, Feb 4, 2015","90","101"
"Wed, Feb 4, 2015","109","114"
"Wed, Feb 4, 2015","105","113"
"Wed, Feb 4, 2015","101","102"
"Wed, Feb 4, 2015","102","91"
"Wed, Feb 4, 2015","103","110"
"Wed, Feb 4, 2015","109","93"
"Wed, Feb 4, 2015","100","90"
"Thu, Feb 5, 2015","87","94"
"Thu, Feb 5, 2015","94","105"
"Thu, Feb 5, 2015","87","108"
"Thu, Feb 5, 2015","101","78"
"Fri, Feb 6, 2015","116","124"
"Fri, Feb 6, 2015","96","107"
"Fri, Feb 6, 2015","88","92"
"Fri, Feb 6, 2015","88","98"
"Fri, Feb 6, 2015","111","117"
"Fri, Feb 6, 2015","99","103"
"Fri, Feb 6, 2015","89","90"
"Fri, Feb 6, 2015","116","113"
"Fri, Feb 6, 2015","97","103"
"Fri, Feb 6, 2015","93","100"
"Fri, Feb 6, 2015","85","98"
"Fri, Feb 6, 2015","107","123"
"Sat, Feb 7, 2015","101","111"
"Sat, Feb 7, 2015","93","96"
"Sat, Feb 7, 2015","107","72"
"Sat, Feb 7, 2015","106","92"
"Sat, Feb 7, 2015","81","89"
"Sat, Feb 7, 2015","90","102"
"Sat, Feb 7, 2015","77","114"
"Sun, Feb 8, 2015","103","102"
"Sun, Feb 8, 2015","105","120"
"Sun, Feb 8, 2015","112","101"
"Sun, Feb 8, 2015","109","98"
"Sun, Feb 8, 2015","88","94"
"Sun, Feb 8, 2015","108","131"
"Sun, Feb 8, 2015","98","97"
"Sun, Feb 8, 2015","83","85"
"Sun, Feb 8, 2015","82","87"
"Mon, Feb 9, 2015","115","98"
"Mon, Feb 9, 2015","124","114"
"Mon, Feb 9, 2015","95","93"
"Mon, Feb 9, 2015","95","109"
"Mon, Feb 9, 2015","97","103"
"Mon, Feb 9, 2015","117","105"
"Mon, Feb 9, 2015","100","96"
"Mon, Feb 9, 2015","89","84"
"Mon, Feb 9, 2015","80","96"
"Tue, Feb 10, 2015","86","104"
"Tue, Feb 10, 2015","106","78"
"Tue, Feb 10, 2015","106","96"
"Tue, Feb 10, 2015","86","95"
"Tue, Feb 10, 2015","127","118"
"Wed, Feb 11, 2015","88","89"
"Wed, Feb 11, 2015","93","113"
"Wed, Feb 11, 2015","82","87"
"Wed, Feb 11, 2015","104","87"
"Wed, Feb 11, 2015","95","110"
"Wed, Feb 11, 2015","103","111"
"Wed, Feb 11, 2015","94","91"
"Wed, Feb 11, 2015","106","93"
"Wed, Feb 11, 2015","89","105"
"Wed, Feb 11, 2015","83","89"
"Wed, Feb 11, 2015","86","102"
"Wed, Feb 11, 2015","93","95"
"Thu, Feb 12, 2015","98","113"
"Thu, Feb 19, 2015","115","119"
"Thu, Feb 19, 2015","89","104"
"Fri, Feb 20, 2015","105","80"
"Fri, Feb 20, 2015","100","111"
"Fri, Feb 20, 2015","91","100"
"Fri, Feb 20, 2015","99","110"
"Fri, Feb 20, 2015","114","105"
"Fri, Feb 20, 2015","81","89"
"Fri, Feb 20, 2015","109","111"
"Fri, Feb 20, 2015","111","87"
"Fri, Feb 20, 2015","84","95"
"Fri, Feb 20, 2015","106","95"
"Fri, Feb 20, 2015","101","109"
"Fri, Feb 20, 2015","76","92"
"Fri, Feb 20, 2015","127","89"
"Sat, Feb 21, 2015","107","112"
"Sat, Feb 21, 2015","110","103"
"Sat, Feb 21, 2015","76","98"
"Sat, Feb 21, 2015","99","126"
"Sat, Feb 21, 2015","105","91"
"Sun, Feb 22, 2015","81","92"
"Sun, Feb 22, 2015","89","106"
"Sun, Feb 22, 2015","98","104"
"Sun, Feb 22, 2015","111","118"
"Sun, Feb 22, 2015","97","86"
"Sun, Feb 22, 2015","101","83"
"Sun, Feb 22, 2015","94","119"
"Sun, Feb 22, 2015","98","103"
"Sun, Feb 22, 2015","98","92"
"Mon, Feb 23, 2015","71","87"
"Mon, Feb 23, 2015","110","82"
"Mon, Feb 23, 2015","102","113"
"Mon, Feb 23, 2015","90","87"
"Mon, Feb 23, 2015","108","119"
"Mon, Feb 23, 2015","97","100"
"Mon, Feb 23, 2015","115","110"
"Mon, Feb 23, 2015","81","90"
"Tue, Feb 24, 2015","92","99"
"Tue, Feb 24, 2015","102","93"
"Tue, Feb 24, 2015","92","105"
"Tue, Feb 24, 2015","114","107"
"Wed, Feb 25, 2015","87","104"
"Wed, Feb 25, 2015","94","115"
"Wed, Feb 25, 2015","98","86"
"Wed, Feb 25, 2015","110","96"
"Wed, Feb 25, 2015","105","110"
"Wed, Feb 25, 2015","88","104"
"Wed, Feb 25, 2015","77","97"
"Wed, Feb 25, 2015","96","102"
"Wed, Feb 25, 2015","93","90"
"Wed, Feb 25, 2015","95","111"
"Wed, Feb 25, 2015","90","102"
"Wed, Feb 25, 2015","100","97"
"Thu, Feb 26, 2015","99","110"
"Thu, Feb 26, 2015","113","117"
"Fri, Feb 27, 2015","88","95"
"Fri, Feb 27, 2015","98","106"
"Fri, Feb 27, 2015","89","96"
"Fri, Feb 27, 2015","104","82"
"Fri, Feb 27, 2015","121","115"
"Fri, Feb 27, 2015","98","102"
"Fri, Feb 27, 2015","86","93"
"Fri, Feb 27, 2015","93","101"
"Fri, Feb 27, 2015","97","79"
"Fri, Feb 27, 2015","102","104"
"Fri, Feb 27, 2015","81","89"
"Fri, Feb 27, 2015","112","115"
"Fri, Feb 27, 2015","107","96"
"Fri, Feb 27, 2015","113","89"
"Sat, Feb 28, 2015","104","94"
"Sat, Feb 28, 2015","93","91"
"Sat, Feb 28, 2015","101","97"
"Sat, Feb 28, 2015","98","103"
"Sat, Feb 28, 2015","101","74"
"Sat, Feb 28, 2015","75","82"
"Sat, Feb 28, 2015","95","99"
"Sun, Mar 1, 2015","106","101"
"Sun, Mar 1, 2015","96","86"
"Sun, Mar 1, 2015","99","92"
"Sun, Mar 1, 2015","103","105"
"Sun, Mar 1, 2015","74","94"
"Sun, Mar 1, 2015","108","101"
"Sun, Mar 1, 2015","98","83"
"Sun, Mar 1, 2015","110","99"
"Mon, Mar 2, 2015","108","110"
"Mon, Mar 2, 2015","93","102"
